row_index,review,clean_review,lexicon_score,positive_terms,negative_terms,positive_score,negative_score,likely_issue_type,evidence_pattern,reason
12796,Sllu loading,sllu loading,0.0,,,0.0,0.0,ambiguous,,
12816,"Susah login,keterangan periksa jaringan anda 😭.... Padagal jaringan bagus bagua aja",susah login keterangan periksa jaringan padagal jaringan bagus bagua,0.0,jaringan:3; jaringan:3; bagus:2,susah:-3; periksa:-5,8.0,-8.0,likely_positive,bagus,positive pattern in neutral score zero row
12820,knp setiap foto KTP gak bisa mulu,knp setiap foto ktp tidak bisa mulu,0.0,foto:3; mulu:2,tidak:-5,5.0,-5.0,ambiguous,,
12857,Loading nya lamaaa perbaiki lagi lah servernya,loading nya lamaaa perbaiki servernya,0.0,,,0.0,0.0,ambiguous,,
12860,Mantab,mantab,0.0,,,0.0,0.0,ambiguous,,
12871,"Mau isi dana 100rb gara² eror jd 200rb, gimana nih dki mobile, tolong di perbaiki erornya",isi dana 100rb gara error 200rb gimana nih dki mobile tolong perbaiki erornya,0.0,isi:2; dana:4; tolong:3,gara:-4; error:-5,9.0,-9.0,likely_negative,error; eror,negative pattern in neutral score zero row
12887,"Haduh perbaikan malah berlarut2 ga bisa transfer antar bank nungguin udah berapa jam ampun,buruk2.",haduh perbaikan berlarut2 tidak bisa transfer antar bank nungguin udah jam ampun buruk2,0.0,perbaikan:3; nungguin:1; ampun:1,tidak:-5,5.0,-5.0,likely_negative,buruk,negative pattern in neutral score zero row
12890,Sangat mendukung,mendukung,0.0,,,0.0,0.0,ambiguous,,
12896,Lemot bgt cuma utk cek saldo jackcardnya,lambat banget cek saldo jackcardnya,0.0,lambat:1; banget:1; saldo:2,cek:-4,4.0,-4.0,likely_negative,lemot; lambat,negative pattern in neutral score zero row
12908,Bagoos,bagoos,0.0,,,0.0,0.0,ambiguous,,
12917,Saya mau download gimana caranya?,download gimana caranya,0.0,,,0.0,0.0,ambiguous,,
12930,"dua kali tarik tunai,saldo kepotong uang ga keluar, udh itu via jakone transfer hanya sesama DKI,dompet Digital pun ga ada.... payah....payah ..",tarik tunai saldo kepotong uang tidak keluar via jakone transfer sesama dki dompet digital tidak payah payah,0.0,tarik:2; tunai:3; saldo:2; keluar:3,tidak:-5; tidak:-5,10.0,-10.0,likely_negative,payah,negative pattern in neutral score zero row
12945,Aplikasi mudah di gunakan,aplikasi mudah gunakan,0.0,mudah:4,aplikasi:-4,4.0,-4.0,likely_positive,aplikasi mudah,positive pattern in neutral score zero row
12978,Burik,burik,0.0,,,0.0,0.0,ambiguous,,
12980,"Aplikasi yang sangat membantu,dan sangat baik",aplikasi membantu,0.0,membantu:4,aplikasi:-4,4.0,-4.0,likely_positive,sangat membantu,positive pattern in neutral score zero row
12990,kenapa kaga bisa transfer ke bank lainnya????,kenapa kaga bisa transfer bank lainnya,0.0,,,0.0,0.0,ambiguous,,
13008,Jakone apk yang mudah digital pokoknya mantap abis dah,jakone aplikasi mudah digital pokoknya mantap abis dah,0.0,mudah:4; mantap:5; abis:1,aplikasi:-4; pokoknya:-3; dah:-3,10.0,-10.0,likely_positive,aplikasi mudah; mantap,positive pattern in neutral score zero row
13014,Sudah Bisa,bisa,0.0,,,0.0,0.0,ambiguous,,
13021,"Bangga pake apps JakOne. Keren, cepat dan anti ribet.",bangga pakai apps jakone keren cepat anti ribet,0.0,bangga:3; cepat:3,anti:-2; ribet:-4,6.0,-6.0,ambiguous,keren; cepat; ribet,
13049,Kalau complain lama prosesnya,complain prosesnya,0.0,,,0.0,0.0,ambiguous,,
13051,Paling seneng sama aplikasi ini.fiturnya memudahkan dalam pembayaran.masuk akun dengan masukin password setiap mau transaksi guna keamanan buat transaksinya.makin cakep deh.jadinya gak perlu was was barangkali hp ilang jadi aman.,seneng aplikasi fiturnya memudahkan pembayaran masuk akun masukin password setiap transaksi keamanan transaksinya cakep deh jadinya tidak was was barangkali hp ilang aman,0.0,seneng:5; memudahkan:3; transaksi:4; cakep:5,aplikasi:-4; masuk:-3; tidak:-5; ilang:-5,17.0,-17.0,likely_positive,memudahkan,positive pattern in neutral score zero row
13079,Manatap,manatap,0.0,,,0.0,0.0,ambiguous,,
13089,Daftar Jakeone mobil sangat praktis walaupun harus ada pulsa untuk otp masuk lewat SMS,daftar jakeone mobil praktis walaupun pulsa otp masuk sms,0.0,daftar:1; mobil:1; praktis:4,pulsa:-3; masuk:-3,6.0,-6.0,likely_positive,praktis,positive pattern in neutral score zero row
13097,"Cara login nya gimana yah, User ID ..? Dari NIK / No.hp",login nya gimana yah user id nik no hp,0.0,,,0.0,0.0,ambiguous,,
13103,Mempermudah dlm bertransaksi,mempermudah dlm bertransaksi,0.0,bertransaksi:3,mempermudah:-3,3.0,-3.0,ambiguous,,
13104,Mantapss,mantapss,0.0,,,0.0,0.0,likely_positive,mantap,positive pattern in neutral score zero row
13139,baru coba semoga bagus aplikasinya☺,coba semoga bagus aplikasi,0.0,coba:2; bagus:2,aplikasi:-4,4.0,-4.0,likely_positive,bagus,positive pattern in neutral score zero row
13156,jdi mudh mau trnfr apa mau bli token trmksh jakone 🙏🏻🙏🏻😊😊,jdi mudh trnfr bli token trmksh jakone,0.0,,,0.0,0.0,ambiguous,,
13167,"knp ya mau scan KTP susahh bnget , gagal trus",knp ya scan ktp susahh bnget gagal,0.0,ya:4,gagal:-4,4.0,-4.0,ambiguous,,
13185,"Terjadi kesalahan dalam membuat password secara terus menerus padahal internet lancar, payah👎",kesalahan membuat password secara menerus padahal internet lancar payah,0.0,membuat:1; lancar:4,kesalahan:-5,5.0,-5.0,ambiguous,lancar; payah,
13188,Apk yg mudah di gunakan...,aplikasi mudah gunakan,0.0,mudah:4,aplikasi:-4,4.0,-4.0,likely_positive,aplikasi mudah,positive pattern in neutral score zero row
13191,gacor,gacor,0.0,,,0.0,0.0,ambiguous,,
13208,Baru mau nyoba,nyoba,0.0,,,0.0,0.0,ambiguous,,
13215,mantul,mantul,0.0,,,0.0,0.0,ambiguous,,
13221,jadi ormas aja.,ormas,0.0,,,0.0,0.0,ambiguous,,
13245,transfer selalu membagongkan,transfer membagongkan,0.0,,,0.0,0.0,ambiguous,,
13251,semoga pelayanannya semakin baik,semoga pelayanannya,0.0,,,0.0,0.0,ambiguous,,
13252,Mantabs,mantabs,0.0,,,0.0,0.0,ambiguous,,
13271,"Aplikasi belakangan ini lelet banget ,padahal jaringan bagus ,aplikasi lain dibuka lancar ,ntah kenapa nih aplikasi jakone lemot banget",aplikasi belakangan lelet banget padahal jaringan bagus aplikasi dibuka lancar ntah kenapa nih aplikasi jakone lambat banget,0.0,banget:1; jaringan:3; bagus:2; lancar:4; lambat:1; banget:1,aplikasi:-4; aplikasi:-4; aplikasi:-4,12.0,-12.0,ambiguous,lancar; bagus; lemot; lambat,
13272,Aplikasi mudah dan aman,aplikasi mudah aman,0.0,mudah:4,aplikasi:-4,4.0,-4.0,likely_positive,aplikasi mudah,positive pattern in neutral score zero row
13291,"Aplikasinya sangat bagus dan serbaguna semua bisa dilakukan di aplikasi ini memudahkan segala transaksi , beli pulsa, bayar tagihan pln, deposit online semua bisa dilakukan dalam satu aplikasi bagus banget sangat rekomended🤗❤️",aplikasi bagus serbaguna bisa dilakukan aplikasi memudahkan transaksi beli pulsa bayar tagihan pln deposit online bisa dilakukan aplikasi bagus banget rekomended,0.0,bagus:2; memudahkan:3; transaksi:4; beli:2; bayar:1; bagus:2; banget:1,aplikasi:-4; aplikasi:-4; pulsa:-3; aplikasi:-4,15.0,-15.0,likely_positive,bagus; memudahkan,positive pattern in neutral score zero row
13295,mantep,mantep,0.0,,,0.0,0.0,ambiguous,,
13303,Aku menggunakan aplikasi ini sangat baik dan sangat membantu aku dalam perjalanan,menggunakan aplikasi membantu perjalanan,0.0,membantu:4,aplikasi:-4,4.0,-4.0,likely_positive,sangat membantu,positive pattern in neutral score zero row
13306,Makin mantab,mantab,0.0,,,0.0,0.0,ambiguous,,
13313,Lemooootttt,lemooootttt,0.0,,,0.0,0.0,ambiguous,,
13317,Rating 5 deh. Aplikasi yang is the best. Transaksi apapun bisa dilakukan disini.,rating 5 deh aplikasi is the best transaksi apapun bisa dilakukan disini,0.0,transaksi:4,aplikasi:-4,4.0,-4.0,ambiguous,,
13332,Kenapa gabisa ke wajah ya gagal Mulu dari tadi padahal udah sesuai perintah,kenapa tidak bisa wajah ya gagal mulu padahal udah sesuai perintah,0.0,ya:4; mulu:2; sesuai:3,tidak:-5; gagal:-4,9.0,-9.0,ambiguous,,
13333,"Min, kok skrg tarik tunai tanpa kartu gk bisa di ATM bank DKI?",min kok skrg tarik tunai kartu tidak bisa atm bank dki,0.0,tarik:2; tunai:3,tidak:-5,5.0,-5.0,ambiguous,,
13334,Abis diupdate kenapa jd susah buat login? Jd lemot banget,abis diupdate kenapa susah login lambat banget,0.0,abis:1; lambat:1; banget:1,susah:-3,3.0,-3.0,likely_negative,lemot; lambat,negative pattern in neutral score zero row
13339,Untuk update sulit,update sulit,0.0,,,0.0,0.0,ambiguous,,
13350,"Teruslah berkreasi, Jadilah Bank yg mumpuni",teruslah berkreasi jadilah bank mumpuni,0.0,,,0.0,0.0,ambiguous,,
13362,kaga mau login login woe ini kenapa yaaa,kaga login login woe kenapa yaaa,0.0,,,0.0,0.0,ambiguous,,
13385,"Saya suka dengan app ini Aplikasi mudah di gunakan, Tampilan baru keren",suka aplikasi aplikasi mudah gunakan tampilan keren,0.0,suka:3; mudah:4; tampilan:1,aplikasi:-4; aplikasi:-4,8.0,-8.0,likely_positive,aplikasi mudah; keren,positive pattern in neutral score zero row
13405,"keren, user friendly",keren user friendly,0.0,,,0.0,0.0,likely_positive,keren,positive pattern in neutral score zero row
13408,Bank DKI mohon solusinya setelah diupdate mengapa tidak bisa,bank dki mohon solusinya setelah diupdate mengapa tidak bisa,0.0,mohon:2; solusinya:3,tidak:-5,5.0,-5.0,ambiguous,,
13424,Mantappp brooo,mantappp brooo,0.0,,,0.0,0.0,likely_positive,mantap,positive pattern in neutral score zero row
13435,"saya mau daftarin KJP anak saya ternyata harus buka rekening reguler,sedang di tutor bisa lsg pilih e-wallet saja, bingung saya,maaf blm bisa ⭐5",daftarin kjp anak ternyata buka rekening reguler tutor bisa lsg pilih e wallet bingung maaf belum bisa 5,0.0,buka:3; maaf:2,anak:-3; pilih:-2,5.0,-5.0,ambiguous,,
13452,"Aplikasi sangat bagus, mempermudah banget untuk di operasikan semua ada transaksi",aplikasi bagus mempermudah banget operasikan transaksi,0.0,bagus:2; banget:1; transaksi:4,aplikasi:-4; mempermudah:-3,7.0,-7.0,likely_positive,bagus,positive pattern in neutral score zero row
13462,Full fitur the best,full fitur the best,0.0,,,0.0,0.0,ambiguous,,
13490,Bisa atur mau nabung berapa lama sama avail dipake buat transaksi pulsa tanpa error,bisa atur nabung avail dipake transaksi pulsa error,0.0,atur:4; transaksi:4,pulsa:-3; error:-5,8.0,-8.0,likely_negative,error,negative pattern in neutral score zero row
13491,"Terima kasih JakOne Mobile, sekarang saya bisa pakai aplikasi bank digital yang mudah dipahami dan digunakan. Dan mudah untuk Deposit dan pembayaran Pjn sangat Mudh Dan banyk Metode Pembayaran nya terimakasih banyak atas Developer Apk nya",terima kasih jakone mobile bisa pakai aplikasi bank digital mudah dipahami digunakan mudah deposit pembayaran pjn mudh banyk metode pembayaran nya terimakasih atas developer aplikasi nya,0.0,terima:2; kasih:2; mudah:4; mudah:4; terimakasih:5,aplikasi:-4; metode:-5; atas:-4; aplikasi:-4,17.0,-17.0,ambiguous,,
13505,Baru kali ini gabisa bisa internet gada koneksi mulu!! Pdhal internet stabil,tidak bisa bisa internet gada koneksi mulu pdhal internet stabil,0.0,koneksi:2; mulu:2; stabil:3,tidak:-5; pdhal:-2,7.0,-7.0,ambiguous,,
13511,"Dari awal download belum bisa log in,,,udah pake wifi msh aja loading trus",download belum bisa log in udah pakai wifi msh loading,0.0,,,0.0,0.0,ambiguous,,
13512,"Transaksi gagal tapi saldo kepotong, sedangkan di bank tujuan transfer ga masuk saldonya, ini gimana si sekelas bank daerah mbanking nya begini.",transaksi gagal saldo kepotong sedangkan bank tujuan transfer tidak masuk saldonya gimana si sekelas bank daerah mbanking nya,0.0,transaksi:4; saldo:2; masuk:3,gagal:-4; tidak:-5,9.0,-9.0,likely_negative,transaksi gagal,negative pattern in neutral score zero row
13516,"ini tombol login nya mana, udah milih punya rekening tabungan malah disuruh milih tabungan bukan masukin no rek",tombol login nya udah milih punya rekening tabungan disuruh milih tabungan bukan masukin no rek,0.0,punya:3; tabungan:3; tabungan:3,milih:-2; disuruh:-2; milih:-2; bukan:-3,9.0,-9.0,ambiguous,,
13531,"Fitur-fitur di jakone mobile ini sangat lengkap, bisa bayar PLN, pulsa, internet dll",fitur fitur jakone mobile lengkap bisa bayar pln pulsa internet dll,0.0,lengkap:2; bayar:1,pulsa:-3,3.0,-3.0,ambiguous,,
13539,JakOne semoga semakin maju,jakone semoga maju,0.0,,,0.0,0.0,ambiguous,,
13562,Mempermudah untuk bertransaksi,mempermudah bertransaksi,0.0,bertransaksi:3,mempermudah:-3,3.0,-3.0,ambiguous,,
13583,"Ada banyak benetif gratis untuk aplikasi ini, mendapatkan reward Rp600rb saat mendaftar.Jakone Mobile",benetif gratis aplikasi mendapatkan reward rp600rb mendaftar jakone mobile,0.0,gratis:4,aplikasi:-4,4.0,-4.0,ambiguous,,
13607,"Aplikasinya sangat bagus, fitur didalamnya juga sangat lengkap",aplikasi bagus fitur didalamnya lengkap,0.0,bagus:2; lengkap:2,aplikasi:-4,4.0,-4.0,likely_positive,bagus,positive pattern in neutral score zero row
13616,TOLONG INI GIMANA CARA NYA JIKA ADA BACAAN DATA SUDAH TERDAFTAR PADAHAL BELUM PERNAH DAFTAR,tolong gimana nya bacaan data terdaftar padahal belum daftar,0.0,tolong:3; terdaftar:1,data:-3; daftar:-1,4.0,-4.0,ambiguous,,
13619,maintanace terlama..,maintanace terlama,0.0,,,0.0,0.0,ambiguous,,
13625,"Ada banyak benefit gratis untuk aplikasi ini,mendapatkan reward Rp600rb saat mendaptar",benefit gratis aplikasi mendapatkan reward rp600rb mendaptar,0.0,gratis:4,aplikasi:-4,4.0,-4.0,ambiguous,,
13644,Jakone Mobile aplikasi mudah dan terpercaya,jakone mobile aplikasi mudah terpercaya,0.0,mudah:4,aplikasi:-4,4.0,-4.0,likely_positive,aplikasi mudah,positive pattern in neutral score zero row
13646,Mantab dan terpercaya.,mantab terpercaya,0.0,,,0.0,0.0,ambiguous,,
13650,mantab,mantab,0.0,,,0.0,0.0,ambiguous,,
13659,"aplikasi yang lumayan baguss menurutku fiturnya lengkap dan gampang banget kalo mau pake, kalo mau transaksi juga no ribet, aplikasinya aman 👍🏻",aplikasi lumayan baguss menurutku fiturnya lengkap gampang banget pakai transaksi no ribet aplikasi aman,0.0,lumayan:1; lengkap:2; gampang:4; banget:1; transaksi:4,aplikasi:-4; ribet:-4; aplikasi:-4,12.0,-12.0,ambiguous,bagus; ribet,
13666,Faster,faster,0.0,,,0.0,0.0,ambiguous,,
13696,Aplikasi nya gampang dipakai,aplikasi nya gampang dipakai,0.0,gampang:4,aplikasi:-4,4.0,-4.0,likely_positive,gampang dipakai,positive pattern in neutral score zero row
13699,"Cacat, saya sudah punya atm dki tapi pas coba ditautkan ke jakone malah diarahkan ke pembuatan rek baru.. Di aplikasi ga ada piliham tambahkan rekening..adanya tambah rekening baru...wkwkwk gjlas",cacat punya atm dki pas coba ditautkan jakone diarahkan pembuatan rek aplikasi tidak piliham tambahkan rekening tambah rekening wkwkwk gjlas,0.0,punya:3; pas:3; coba:2; tambah:3; wkwkwk:3,cacat:-5; aplikasi:-4; tidak:-5,14.0,-14.0,ambiguous,,
13727,Apk yang bagus dan sangat bermanfaat. Semoga bisa berkembang jauh lebih baik lagi kedepannya.,aplikasi bagus bermanfaat semoga bisa berkembang jauh lebih kedepannya,0.0,bagus:2; bermanfaat:5; lebih:1,aplikasi:-4; jauh:-4,8.0,-8.0,likely_positive,bagus,positive pattern in neutral score zero row
13735,ini mau sampai kapan ky gini ..woooyyyy... yah salammmmm...,kapan ky gini woooyyyy yah salammmmm,0.0,,,0.0,0.0,ambiguous,,
13747,Mayan,mayan,0.0,,,0.0,0.0,ambiguous,,
13786,"Sistemnya sering eror, jaringan udh paling bagus padahal",sistemnya error jaringan bagus padahal,0.0,jaringan:3; bagus:2,error:-5,5.0,-5.0,ambiguous,bagus; error; eror,
13797,"sulit buat qris, dan lemot terus asal buka aplikasi",sulit qris lambat asal buka aplikasi,0.0,lambat:1; buka:3,aplikasi:-4,4.0,-4.0,likely_negative,lemot; lambat,negative pattern in neutral score zero row
13812,kenapa! Bank DKI saya tidak bisa tersasfr ke rekening dan ke ewalet dan beli pulsa ini saldo bank DKI saya ada 795rb tolong di perbaiki ini bank aduh uang saya,kenapa bank dki tidak bisa tersasfr rekening ewalet beli pulsa saldo bank dki 795rb tolong perbaiki bank aduh uang,0.0,beli:2; saldo:2; tolong:3; aduh:1,tidak:-5; pulsa:-3,8.0,-8.0,ambiguous,,
13839,keren banget JakOne Mobile aplikasi nya bisa buat bayar beberapa tagihan dirumah ku sama bisa buat beli pulsa aplikasi nya mudah digunakan ga terlalu ribet ribet banget bagi kalian yg mau bayar tagihan tagihan kalian mending dowload aplikasi JakOne Mobile aku saranin nih biar kalian gampang mending coba langsung deh aplikasi,keren banget jakone mobile aplikasi nya bisa bayar beberapa tagihan dirumah ku bisa beli pulsa aplikasi nya mudah digunakan tidak ribet ribet banget kalian bayar tagihan tagihan kalian mending dowload aplikasi jakone mobile saranin nih biar kalian gampang mending coba langsung deh aplikasi,0.0,banget:1; bayar:1; beli:2; mudah:4; ribet:4; banget:1; bayar:1; mending:2; biar:1; gampang:4; mending:2; coba:2; langsung:3,aplikasi:-4; pulsa:-3; aplikasi:-4; tidak:-5; ribet:-4; aplikasi:-4; aplikasi:-4,28.0,-28.0,ambiguous,mudah digunakan; keren; ribet,
13848,Dengan menggunakan aplikasi JakOne Mobile sayang mempermudah saya melakukan transaksi perbankan dimana saja dan kapan saja,menggunakan aplikasi jakone mobile sayang mempermudah melakukan transaksi perbankan dimana kapan,0.0,sayang:3; transaksi:4,aplikasi:-4; mempermudah:-3,7.0,-7.0,ambiguous,,
13893,Keren ngabssss,keren ngabssss,0.0,,,0.0,0.0,likely_positive,keren,positive pattern in neutral score zero row
13898,sering offline,offline,0.0,,,0.0,0.0,ambiguous,,
13913,Oke banget dah,oke banget dah,0.0,oke:2; banget:1,dah:-3,3.0,-3.0,ambiguous,,
13935,Goood,goood,0.0,,,0.0,0.0,ambiguous,,
13941,Apk nya sangat keren Bisa scan qris dan fitur² nya sangat mudah,aplikasi nya keren bisa scan qris fitur nya mudah,0.0,mudah:4,aplikasi:-4,4.0,-4.0,likely_positive,keren,positive pattern in neutral score zero row
13947,kenapa ngak bisa tf ke bank lain,kenapa ngak bisa transfer bank,0.0,,,0.0,0.0,ambiguous,,
13967,Gimana caranya mengkaitkan rekening kjmu?,gimana caranya mengkaitkan rekening kjmu,0.0,,,0.0,0.0,ambiguous,,
13976,aplikasiii tolollll gajelas goblokkk,aplikasiii tolollll gajelas goblokkk,0.0,,,0.0,0.0,ambiguous,,
13989,Kereenn,kereenn,0.0,,,0.0,0.0,ambiguous,,
14004,Makin payah,payah,0.0,,,0.0,0.0,likely_negative,payah,negative pattern in neutral score zero row
14005,Apk ini bisa beli vocher yutub premium bisa juga Trx pke QRIS bintang 5,aplikasi bisa beli vocher yutub premium bisa trx pke qris bintang 5,0.0,beli:2; premium:2,aplikasi:-4,4.0,-4.0,ambiguous,,
14035,"Kacau...... makin sulit buat log in,",kacau sulit log in,0.0,,,0.0,0.0,ambiguous,,
14054,Siiip,siiip,0.0,,,0.0,0.0,ambiguous,,
14064,transfer antar bang suka ilang. sekarang mau bayar pake barcode juga kaga bisa. manteb bener... jangan ikut2an kaya tukang oplos bbm lah. ada dana kembangin aplikasi yg maksimal. masa kalah sama bsi... terima kasih mudah2ann ngga ada morupsi di DKI,transfer antar bang suka ilang bayar pakai barcode kaga bisa manteb bener jangan ikut2an kaya tukang oplos bbm dana kembangin aplikasi maksimal masa kalah bsi terima kasih mudah2ann ngga morupsi dki,0.0,suka:3; bayar:1; bener:3; kaya:2; dana:4; maksimal:3; terima:2; kasih:2,ilang:-5; jangan:-3; tukang:-2; aplikasi:-4; kalah:-4; ngga:-2,20.0,-20.0,ambiguous,,
14073,Sering ngelag,ngelag,0.0,,,0.0,0.0,ambiguous,,
14075,Ini Baru paten,paten,0.0,,,0.0,0.0,ambiguous,,
14089,"semakin di update aplikasi nya semakin banyak fitur fitur yang baru,hanya pake satu aplikasi udah bisa melakukan berbagai macam transaksi,semoga terus berinovasi kedepannya👍jaya selalu",update aplikasi nya fitur fitur pakai aplikasi udah bisa melakukan transaksi semoga berinovasi kedepannya jaya,0.0,transaksi:4; jaya:4,aplikasi:-4; aplikasi:-4,8.0,-8.0,ambiguous,,
